CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Num_Interactions_Last30Days,Avg_Response_Time_Min,Call_Resolution_Rate,CLV,Normalized_Response_Score,Engagement_Score,Sentiment_Score,Geography_Germany,Geography_Spain,Gender_Male,Customer_Lifecycle_Stage_At Risk,Customer_Lifecycle_Stage_Dormant,Customer_Lifecycle_Stage_Lead,Customer_Lifecycle_Stage_New,Predicted_Probability,Exited,Customer_Lifecycle_Stage
451,31,7,140931.82,1,0,1,20388.77,4,10.2,0.94,986522.74,0.09803921568627452,1.9956078431372548,0.1779,False,False,False,False,True,False,False,0.051346485,0,Dormant
712,37,1,106881.5,2,0,0,169386.81,11,12.2,0.57,0.0,0.0819672131147541,4.644393442622951,0.0,False,False,False,True,False,False,False,0.059448626,0,At Risk
565,34,6,0.0,1,1,1,63173.64,11,51.6,0.76,0.0,0.01937984496124031,4.707875968992249,0.1779,False,False,True,False,True,False,False,0.11668137,0,Dormant
732,36,9,0.0,1,0,0,3749.0,7,14.7,0.67,0.0,0.06802721088435375,3.0816054421768713,-0.4585,False,False,False,False,True,False,False,0.07380615,1,Dormant
771,51,5,135506.58,3,1,1,152479.64,3,17.6,0.57,677532.8999999999,0.056818181818181816,1.4393636363636366,-0.1027,False,True,True,False,True,False,False,0.966157,1,Dormant
655,41,5,0.0,1,0,0,36548.0,3,12.9,0.72,0.0,0.07751937984496124,1.5035038759689925,-0.1027,False,False,False,False,False,False,True,0.44781554,1,New
683,38,3,126152.84,1,0,0,15378.75,8,23.5,0.67,0.0,0.0425531914893617,3.476510638297872,0.0,False,True,True,False,False,True,False,0.21870555,0,Lead
764,38,4,113607.47,1,1,0,91094.46,8,55.3,0.56,0.0,0.018083182640144666,3.4276166365280294,-0.5267,False,True,True,False,False,False,True,0.059401717,0,New
438,60,7,78391.17,1,0,1,49424.6,7,51.3,0.83,548738.19,0.019493177387914232,3.135898635477583,-0.5267,False,False,True,False,False,True,False,0.12450504,0,Lead
762,35,9,122929.42,2,0,0,149822.04,7,39.2,0.89,0.0,0.02551020408163265,3.161102040816327,-0.5267,False,True,True,False,False,False,True,0.03262666,0,New
622,39,9,0.0,2,0,1,100862.36,5,45.6,0.66,0.0,0.021929824561403508,2.268385964912281,-0.4585,False,True,True,False,False,False,False,0.0097353,0,Active
660,33,1,0.0,2,0,0,117834.91,15,13.9,0.81,0.0,0.07194244604316546,6.338388489208633,0.4754,False,True,False,False,True,False,False,0.008081998,0,Dormant
498,30,1,0.0,2,0,0,135795.53,3,52.4,0.52,0.0,0.019083969465648856,1.4118167938931299,0.1779,False,False,False,False,False,True,False,0.026348112,0,Lead
591,29,6,0.0,2,1,1,108684.65,13,56.8,0.84,0.0,0.017605633802816902,5.5395211267605635,0.0,False,False,True,False,False,False,True,0.008120126,0,New
554,37,4,58629.97,1,0,0,182038.6,6,5.2,0.55,0.0,0.1923076923076923,2.658461538461539,0.4754,True,False,False,False,True,False,False,0.015461804,0,Dormant
506,34,4,90307.62,1,1,1,159235.29,9,11.5,0.59,361230.48,0.08695652173913043,3.8533913043478263,-0.5267,False,False,False,True,False,False,False,0.022995451,0,At Risk
505,25,5,114268.85,2,1,1,126728.27,15,26.8,0.53,571344.25,0.03731343283582089,6.219462686567164,0.0,True,False,False,False,True,False,False,0.025606656,0,Dormant
633,30,6,0.0,2,0,0,41642.29,6,43.1,0.75,0.0,0.02320185614849188,2.7046403712296985,-0.5267,False,False,False,False,True,False,False,0.06858097,0,Dormant
636,24,9,0.0,2,0,1,38830.72,2,19.2,0.85,0.0,0.052083333333333336,1.1504166666666669,0.4754,False,False,False,False,True,False,False,0.007116565,0,Dormant
768,36,5,180169.44,2,1,0,17348.56,14,40.4,0.87,0.0,0.024752475247524754,5.952950495049505,-0.5267,False,False,False,False,False,False,True,0.015292204,0,New
712,43,1,141749.74,2,0,1,90905.26,14,43.9,0.88,141749.74,0.022779043280182234,5.956555808656037,-0.1027,True,False,True,True,False,False,False,0.11071868,0,At Risk
593,74,5,161434.36,2,1,1,65532.17,6,32.7,0.51,807171.7999999999,0.030581039755351678,2.6101162079510707,0.5719,True,False,True,True,False,False,False,0.015774319,0,At Risk
708,38,8,99640.89,1,1,0,12429.22,10,34.1,0.77,0.0,0.029325513196480937,4.313865102639296,-0.1027,False,True,True,False,False,False,False,0.19395427,0,Active
529,43,0,123815.86,1,1,1,78463.99,15,18.0,0.52,0.0,0.05555555555555555,6.219111111111111,0.0,False,False,False,False,False,False,True,0.13793175,1,New
579,42,0,144386.32,1,1,1,22497.1,1,7.6,0.59,0.0,0.13157894736842105,0.6623157894736842,0.4215,True,False,True,False,False,False,False,0.26038876,1,Active
815,24,7,171922.72,1,0,1,178028.96,2,15.3,0.98,1203459.04,0.06535947712418301,1.2050718954248367,-0.1027,False,False,True,True,False,False,False,0.008368748,0,At Risk
606,40,1,144757.97,2,1,1,166656.18,3,23.1,0.69,144757.97,0.04329004329004329,1.4846580086580088,0.0,True,False,True,False,False,False,False,0.10398939,0,Active
608,63,3,139529.93,2,1,1,175696.16,15,12.6,0.69,418589.79,0.07936507936507936,6.291873015873016,0.1779,False,True,False,True,False,False,False,0.11430088,1,At Risk
648,40,5,139973.65,1,1,1,667.66,9,17.3,0.75,699868.25,0.057803468208092484,3.911560693641619,0.4215,True,False,False,False,True,False,False,0.41828105,1,Dormant
482,35,5,147813.05,2,0,0,109029.72,14,28.8,0.61,0.0,0.034722222222222224,5.850944444444445,-0.4585,False,False,False,False,False,False,True,0.028723463,0,New
625,45,7,137555.44,1,0,0,124607.7,7,52.9,0.7,0.0,0.01890359168241966,3.083780718336484,0.4754,False,False,True,False,True,False,False,0.7730883,0,Dormant
610,27,2,0.0,2,1,0,14546.76,4,30.7,0.94,0.0,0.03257328990228013,1.982514657980456,0.5719,False,False,False,False,True,False,False,0.006005975,0,Dormant
548,29,5,83442.98,1,0,1,177017.39,1,29.2,0.64,417214.89999999997,0.03424657534246575,0.6628493150684932,-0.4585,False,False,True,False,True,False,False,0.030566866,0,Dormant
850,32,5,106290.64,1,1,0,121982.73,15,32.2,0.8,0.0,0.03105590062111801,6.326211180124224,0.4215,False,False,False,False,False,False,False,0.022691073,0,Active
580,55,6,104305.74,1,0,1,175750.21,1,59.3,0.96,625834.4400000001,0.016863406408094434,0.787372681281619,-0.4585,False,False,True,False,False,True,False,0.5073873,0,Lead
652,27,10,107303.72,2,0,0,44435.76,9,59.3,0.63,0.0,0.016863406408094434,3.855372681281619,0.0,False,False,True,False,False,False,True,0.0131576955,0,New
687,29,7,93617.07,1,0,1,113050.92,7,39.9,0.77,655319.49,0.025062656641604012,3.1130125313283212,0.1779,False,True,False,False,False,True,False,0.07433387,0,Lead
539,30,0,0.0,2,1,0,160979.66,4,37.0,0.85,0.0,0.02702702702702703,1.9454054054054055,0.1779,False,False,True,True,False,False,False,0.0032806573,0,At Risk
470,39,5,117469.91,2,0,0,63705.9,13,7.5,0.61,0.0,0.13333333333333333,5.470666666666666,0.0,True,False,True,False,True,False,False,0.12100488,0,Dormant
514,41,7,0.0,2,1,1,3756.65,11,29.3,0.52,0.0,0.034129692832764506,4.614825938566553,0.5719,False,False,False,True,False,False,False,0.006216686,0,At Risk
534,24,1,0.0,1,1,1,169653.32,8,22.0,0.9,0.0,0.045454545454545456,3.5690909090909093,-0.5267,False,False,True,False,False,False,True,0.021603871,0,New
661,37,7,109908.06,2,1,0,115037.67,4,31.5,0.69,0.0,0.031746031746031744,1.8823492063492064,0.1779,True,False,True,False,False,True,False,0.08697014,1,Lead
464,37,4,155994.15,1,0,0,143665.44,7,18.5,0.69,0.0,0.05405405405405406,3.0868108108108108,-0.1027,True,False,True,True,False,False,False,0.33165458,0,At Risk
627,25,4,0.0,1,1,1,194313.93,1,57.6,0.89,0.0,0.017361111111111112,0.7594722222222222,-0.5267,False,True,False,True,False,False,False,0.009903874,0,At Risk
781,35,7,92526.15,2,1,1,173837.54,9,42.1,0.55,647683.0499999999,0.023752969121140142,3.8247505938242283,0.4215,True,False,True,False,False,False,False,0.0070800576,0,Active
555,41,10,113270.2,2,1,1,185387.14,6,46.5,0.61,1132702.0,0.021505376344086023,2.6483010752688174,0.4215,True,False,True,False,False,False,True,0.08230279,0,New
619,23,5,132725.1,1,1,1,143913.33,6,43.3,0.52,663625.5,0.023094688221709007,2.6126189376443425,0.0,True,False,True,False,True,False,False,0.20362146,0,Dormant
775,38,6,179886.41,2,0,0,153122.58,3,54.7,0.84,0.0,0.018281535648994516,1.539656307129799,0.4754,True,False,False,False,False,False,False,0.06336602,0,Active
671,44,0,84745.03,2,0,1,34673.98,13,36.8,0.68,0.0,0.027173913043478264,5.477434782608696,0.1779,True,False,False,False,False,False,True,0.3094719,0,New
735,36,5,0.0,2,1,0,105152.17,13,21.3,0.53,0.0,0.046948356807511735,5.421389671361502,-0.4585,False,True,True,False,False,False,False,0.025310712,0,Active
724,30,9,142475.87,1,1,1,107848.24,10,50.8,0.82,1282282.83,0.01968503937007874,4.331937007874016,0.0,False,False,False,True,False,False,False,0.13868183,0,At Risk
662,39,5,139562.05,2,1,0,61636.22,6,28.7,0.76,0.0,0.03484320557491289,2.710968641114983,-0.4585,False,False,False,True,False,False,False,0.05295468,0,At Risk
657,37,6,95845.6,1,1,0,122218.23,5,12.2,0.61,0.0,0.0819672131147541,2.2603934426229504,-0.4585,False,False,False,True,False,False,False,0.15588851,0,At Risk
809,33,9,0.0,1,1,1,124045.65,13,37.6,0.53,0.0,0.026595744680851064,5.41731914893617,0.5719,False,True,True,False,False,False,False,0.01452183,0,Active
501,35,6,99760.84,1,1,1,13591.52,6,17.6,0.92,598565.04,0.056818181818181816,2.7793636363636365,0.5719,False,False,True,False,False,False,True,0.042571533,0,New
564,36,7,206329.65,1,1,1,46632.87,5,51.9,0.92,1444307.55,0.01926782273603083,2.371853564547206,0.4754,False,False,False,False,False,True,False,0.24666642,1,Lead
635,33,1,0.0,3,0,0,178067.33,12,43.0,0.58,0.0,0.023255813953488372,5.036651162790698,0.0,False,False,True,False,False,True,False,0.96037495,1,Lead
790,33,10,135120.72,1,0,0,195204.99,8,59.4,0.78,0.0,0.016835016835016835,3.515367003367004,-0.5267,False,False,False,True,False,False,False,0.016689524,0,At Risk
656,37,7,112291.34,1,1,0,153157.97,7,13.7,0.96,0.0,0.07299270072992702,3.1985985401459858,-0.1027,False,False,True,True,False,False,False,0.10455116,0,At Risk
679,60,8,0.0,2,1,1,51380.9,10,41.4,0.98,0.0,0.024154589371980676,4.3968309178743965,0.1779,False,False,True,False,False,True,False,0.03229666,0,Lead
692,66,4,159732.02,1,1,1,118188.15,11,30.9,0.81,638928.08,0.03236245954692557,4.730472491909385,0.4215,False,False,True,True,False,False,False,0.009624395,0,At Risk
710,38,2,0.0,2,1,0,96.27,12,46.9,0.61,0.0,0.021321961620469083,5.048264392324095,0.0,False,False,True,False,True,False,False,0.024954619,0,Dormant
769,26,7,0.0,2,1,0,176843.53,1,41.7,0.56,0.0,0.023980815347721823,0.6287961630695444,0.5719,False,False,False,False,False,False,True,0.027518254,0,New
666,34,9,115897.12,1,1,1,25095.03,13,41.0,0.61,1043074.08,0.024390243902439025,5.448878048780488,0.4215,False,False,False,False,False,False,False,0.018156515,0,Active
691,52,3,0.0,1,1,0,175843.68,3,40.9,0.93,0.0,0.02444987775061125,1.5768899755501224,0.4754,False,False,True,False,False,False,False,0.8322624,1,Active
604,36,6,116229.85,2,1,1,79633.38,6,56.9,0.94,697379.1000000001,0.01757469244288225,2.779514938488577,0.4215,False,False,True,True,False,False,False,0.044595197,0,At Risk
544,37,3,84496.71,1,0,0,79972.09,6,35.2,0.66,0.0,0.028409090909090908,2.669681818181819,-0.1027,False,False,True,True,False,False,False,0.14939173,0,At Risk
609,32,7,118520.41,1,0,0,3815.48,6,21.8,0.6,0.0,0.04587155963302752,2.6491743119266062,-0.1027,False,False,True,False,True,False,False,0.031407125,0,Dormant
597,35,0,127510.99,1,1,1,155356.34,1,52.3,0.75,0.0,0.019120458891013385,0.7038240917782027,0.4215,False,True,True,True,False,False,False,0.062245827,0,At Risk
549,25,5,0.0,2,0,0,190857.79,12,25.8,0.64,0.0,0.03875968992248062,5.063751937984497,0.4215,False,False,False,False,False,False,False,0.027967831,0,Active
722,49,3,168197.66,1,1,0,140765.57,4,14.0,0.96,0.0,0.07142857142857142,1.9982857142857142,-0.1027,False,False,False,False,False,True,False,0.7811163,1,Lead
806,18,3,0.0,2,1,1,86994.54,9,25.1,0.5,0.0,0.0398406374501992,3.80796812749004,0.0,False,True,True,False,False,False,False,0.0020639906,0,Active
517,53,0,109172.88,1,1,0,54676.1,12,30.0,0.93,0.0,0.03333333333333333,5.178666666666667,0.4215,True,False,True,True,False,False,False,0.85915387,1,At Risk
651,56,2,0.0,1,1,0,114522.68,7,28.2,0.73,0.0,0.03546099290780142,3.0990921985815603,0.1779,False,False,True,False,True,False,False,0.9750313,1,Dormant
803,40,6,165526.71,1,1,0,12328.08,3,27.7,0.57,0.0,0.036101083032490974,1.4352202166064985,0.0,False,False,False,False,True,False,False,0.2892412,0,Dormant
747,37,1,0.0,2,0,1,180551.76,11,20.3,0.78,0.0,0.04926108374384236,4.721852216748769,-0.1027,False,True,True,False,False,False,True,0.03299668,0,New
648,33,5,138664.24,1,1,0,29076.27,12,22.9,0.95,0.0,0.04366812227074236,5.188733624454149,0.4215,True,False,True,False,False,False,False,0.27146637,0,Active
438,36,4,0.0,2,1,0,64420.5,3,35.5,0.67,0.0,0.028169014084507043,1.4736338028169016,-0.4585,False,False,False,False,False,False,False,0.0108516,0,Active
781,29,6,98759.89,1,0,0,112202.64,10,17.5,0.98,0.0,0.05714285714285714,4.403428571428572,0.0,False,True,False,False,True,False,False,0.087469935,0,Dormant
610,57,6,106938.11,2,0,1,186612.47,4,54.1,0.95,641628.66,0.018484288354898334,1.9836968576709797,-0.1027,True,False,True,True,False,False,False,0.6017422,0,At Risk
628,39,6,0.0,2,0,0,134441.6,9,24.3,0.98,0.0,0.0411522633744856,4.000230452674897,-0.4585,False,False,True,False,False,False,False,0.047951482,0,Active
601,24,7,0.0,2,0,0,144660.42,9,21.2,0.93,0.0,0.04716981132075472,3.981433962264151,0.4215,False,True,True,False,False,False,False,0.006892173,0,Active
629,31,6,0.0,1,1,1,16447.6,13,21.7,0.65,0.0,0.04608294930875576,5.469216589861751,0.4754,False,False,False,True,False,False,False,0.08379624,1,At Risk
738,62,10,83008.31,1,1,1,42766.03,14,37.7,0.98,830083.1,0.02652519893899204,5.9973050397878,0.4215,True,False,True,False,False,True,False,0.13272038,0,Lead
850,30,5,123210.56,2,1,1,102180.27,8,60.0,0.55,616052.8,0.016666666666666666,3.423333333333334,-0.1027,True,False,True,True,False,False,False,0.022371816,0,At Risk
587,46,9,107850.82,1,1,0,139431.0,14,21.0,0.95,0.0,0.047619047619047616,5.98952380952381,-0.5267,True,False,True,False,False,True,False,0.85160965,1,Lead
574,34,1,112572.39,1,0,0,165626.6,9,38.7,0.75,0.0,0.025839793281653745,3.9051679586563313,0.4215,False,False,True,False,False,False,False,0.064709365,0,Active
535,45,2,0.0,2,0,1,170621.55,10,13.1,0.84,0.0,0.07633587786259542,4.351267175572519,0.5719,False,False,False,False,False,False,True,0.20397545,0,New
565,32,9,0.0,2,1,0,5388.3,11,57.4,0.92,0.0,0.017421602787456445,4.771484320557492,-0.4585,False,False,True,True,False,False,False,0.0028322954,0,At Risk
469,52,8,139493.25,3,0,0,150093.32,12,39.5,0.52,0.0,0.02531645569620253,5.013063291139241,0.1779,True,False,False,False,True,False,False,0.9996793,1,Dormant
566,42,3,108010.78,1,1,1,157486.1,12,26.4,0.73,324032.33999999997,0.03787878787878788,5.099575757575758,-0.1027,False,False,True,False,False,False,True,0.09285373,0,New
732,33,8,111379.55,1,1,1,45098.62,8,27.3,0.91,891036.4,0.03663003663003663,3.5713260073260074,0.4215,False,True,False,False,False,True,False,0.045134686,0,Lead
459,26,4,149879.66,1,0,0,50016.17,7,27.5,0.68,0.0,0.03636363636363636,3.0792727272727274,0.1779,False,False,True,False,False,False,False,0.041567996,0,Active
798,37,8,0.0,3,0,0,110783.28,9,29.1,0.96,0.0,0.034364261168384876,3.990872852233677,-0.1027,False,False,True,False,False,False,True,0.6025071,0,New
487,61,5,110368.03,1,0,0,11384.45,2,43.6,0.95,0.0,0.02293577981651376,1.184587155963303,0.1779,True,False,False,False,False,True,False,0.93125343,1,Lead
678,38,2,0.0,2,0,0,115068.99,4,45.6,0.68,0.0,0.021929824561403508,1.8763859649122807,0.4215,False,False,False,False,False,False,False,0.03290309,0,Active
850,37,6,0.0,2,1,0,109291.22,13,18.6,0.59,0.0,0.05376344086021505,5.446752688172043,0.4754,False,False,True,False,False,True,False,0.0068086986,0,Lead
755,33,6,90560.3,2,1,1,42607.69,2,33.0,0.53,543361.8,0.030303030303030304,1.018060606060606,0.4754,True,False,False,True,False,False,False,0.029470446,0,At Risk
743,32,6,140348.56,2,1,1,163254.39,10,54.6,0.71,842091.36,0.018315018315018316,4.2876630036630035,-0.5267,True,False,False,False,False,False,False,0.014051758,0,Active
567,46,1,68238.51,2,1,1,109572.58,2,57.3,0.54,68238.51,0.017452006980802792,1.0194904013961605,-0.5267,True,False,False,False,True,False,False,0.2744913,0,Dormant
814,36,6,0.0,2,1,1,98657.01,14,28.6,0.68,0.0,0.03496503496503496,5.878993006993007,0.4754,False,False,False,False,True,False,False,0.0038018099,0,Dormant
543,42,4,89838.71,3,1,0,85983.54,12,47.3,0.71,0.0,0.021141649048625793,5.088228329809725,0.1779,False,False,True,False,False,False,False,0.8900141,1,Active
663,44,2,117028.6,2,0,1,144680.18,9,52.0,0.85,234057.2,0.019230769230769232,3.943846153846154,0.5719,True,False,True,True,False,False,False,0.28350797,0,At Risk
621,51,4,109978.83,1,0,0,177740.58,13,56.0,0.87,0.0,0.017857142857142856,5.551571428571429,0.5719,True,False,True,False,False,False,True,0.9557908,1,New
666,38,6,99812.88,2,1,1,158357.97,11,7.8,0.79,598877.28,0.12820512820512822,4.741641025641026,-0.1027,True,False,True,True,False,False,False,0.046092182,0,At Risk
600,30,2,119755.0,1,1,1,21852.91,11,16.4,0.59,239510.0,0.06097560975609757,4.648195121951219,0.1779,True,False,True,False,True,False,False,0.113138,0,Dormant
699,41,1,200117.76,2,1,0,94142.35,6,37.3,0.99,0.0,0.02680965147453083,2.8013619302949064,-0.4585,True,False,False,True,False,False,False,0.018080426,0,At Risk
569,30,6,106629.49,1,0,1,44114.88,5,34.0,0.74,639776.9400000001,0.029411764705882353,2.3018823529411763,-0.5267,True,False,True,False,False,False,True,0.44799012,0,New
702,36,9,90560.48,2,1,0,174268.87,14,50.4,0.58,0.0,0.01984126984126984,5.835968253968255,-0.1027,True,False,True,False,True,False,False,0.054077193,0,Dormant
832,29,5,0.0,2,1,0,178779.52,11,25.6,0.87,0.0,0.0390625,4.7558125,0.4215,False,False,False,False,True,False,False,0.042823076,0,Dormant
616,66,1,135842.41,1,1,0,183840.51,7,29.8,0.64,0.0,0.03355704697986577,3.0627114093959733,-0.1027,False,False,False,False,False,False,False,0.930835,1,Active
638,34,7,0.0,2,1,1,198969.78,7,57.0,0.52,0.0,0.017543859649122806,3.011508771929825,0.1779,False,False,False,False,True,False,False,0.0041024047,0,Dormant
582,29,4,0.0,2,0,0,156153.27,13,16.6,0.56,0.0,0.06024096385542168,5.436048192771085,0.4215,False,False,True,False,False,False,True,0.029183818,0,New
627,73,0,146329.73,1,0,1,43615.67,14,23.3,0.97,0.0,0.04291845493562232,5.996583690987125,-0.4585,False,False,True,False,False,False,False,0.07437832,0,Active
722,30,5,0.0,2,1,0,166376.54,9,46.3,0.58,0.0,0.021598272138228944,3.8363196544276454,-0.5267,False,False,True,False,False,True,False,0.0059857606,0,Lead
483,41,1,118334.44,1,0,0,163147.99,8,49.5,0.55,0.0,0.020202020202020204,3.4240404040404044,0.5719,True,False,True,False,False,False,True,0.4710212,1,New
644,24,8,92760.55,1,1,0,35896.75,12,37.9,0.53,0.0,0.026385224274406333,5.017277044854882,0.0,False,False,False,False,False,False,False,0.016951125,0,Active
684,39,4,207034.96,2,0,0,157694.76,15,54.2,0.6,0.0,0.01845018450184502,6.243690036900369,-0.1027,False,True,True,False,False,True,False,0.35634518,1,Lead
850,34,6,0.0,1,0,1,52796.31,1,41.7,0.58,0.0,0.023980815347721823,0.6367961630695443,0.4215,False,False,True,True,False,False,False,0.06490651,0,At Risk
625,39,3,130786.92,1,0,1,121316.07,4,11.1,0.58,392360.76,0.0900900900900901,1.8500180180180181,0.5719,False,False,False,False,False,False,True,0.050749302,0,New
814,31,4,0.0,2,1,1,142029.17,8,45.5,0.72,0.0,0.02197802197802198,3.4923956043956044,0.1779,False,False,False,False,False,False,False,0.029854849,0,Active
490,33,5,96341.0,2,0,0,108313.34,15,11.9,0.67,0.0,0.08403361344537814,6.284806722689075,0.5719,True,False,True,False,False,False,False,0.00825786,0,Active
469,37,9,96776.49,1,1,1,119890.86,12,46.8,0.52,870988.41,0.021367521367521368,5.012273504273505,-0.5267,False,True,True,True,False,False,False,0.03517944,0,At Risk
592,39,7,0.0,2,1,0,83084.33,3,32.0,0.65,0.0,0.03125,1.4662500000000003,-0.5267,False,False,True,False,False,True,False,0.031277984,0,Lead
718,27,2,0.0,2,0,0,26229.24,4,13.4,0.77,0.0,0.07462686567164178,1.9229253731343285,0.0,False,False,True,False,False,True,False,0.012138081,0,Lead
545,26,1,0.0,2,1,1,199638.56,13,28.6,0.89,0.0,0.03496503496503496,5.562993006993007,-0.5267,False,False,False,False,False,True,False,0.0019236801,0,Lead
